Regionname_Eastern Metropolitan,Regionname_Eastern Victoria,Regionname_Northern Metropolitan,Regionname_Northern Victoria,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Western Metropolitan,Regionname_Western Victoria,Rooms,Price,Distance
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.82,16.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.725,16.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.18,6.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.91,6.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.8875,6.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.143,6.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.1175,6.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.33,6.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.8,14.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.41,14.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4575,14.3
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.778,26.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.822,21.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.895,21.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.3,21.5
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.568888,14.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.105,14.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.5,14.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.03,14.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.275,14.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.36,14.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.98,14.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.601,14.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.78,14.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.63,18.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.925,18.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.868,18.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.88,18.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.92,18.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.55,10.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.72,10.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.5865,10.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.032,6.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.27,6.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.71,22.7
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.815,1.8
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.42,1.8
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,5.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.345,5.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.075,5.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.332,5.3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.685,15.4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.185,15.4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.806,15.4
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.857,11.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.945,11.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.986,12.3
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.12,15.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.71,15.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.42,11.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.49,11.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.1,11.4
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.26,21.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.2,21.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.669,21.5
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.668,1.8
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.945,8.5
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.65,8.5
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.51,8.5
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.522,8.5
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.76,8.5
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.93,8.5
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.641,14.7
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.72,14.7
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.625,3.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.4,3.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.09,3.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.505,3.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.65,3.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.311,4.6
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.325,4.6
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.94,4.6
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.893,8.4
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.41,8.4
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.64,8.4
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.2395,8.4
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.53,8.4
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.61,12.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.71,12.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3575,12.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.56,12.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.39,12.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.7,12.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.846,12.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,12.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.1,12.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.655,12.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.52,12.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.85,12.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.8865,12.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.11,2.4
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.906,2.4
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.1,2.4
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.61,2.4
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.55,2.4
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5145,2.4
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.619,2.4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.739,19.9
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.901,21.3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.7,21.3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.805,19.9
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.8682,23.5
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.462,20.6
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.448,20.6
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3935,20.6
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.45,15.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.821,22.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.8655,5.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.362,5.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.651,1.9
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.711,20.5
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.56,20.5
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.387,20.5
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.92,20.5
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.706,20.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,2.7
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.48,2.7
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.495,2.7
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.705,2.7
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.392,2.7
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.63,0.7
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.6675,6.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.86,20.8
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.86,14.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.61,14.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.605,14.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.645,14.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.1,14.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.64,5.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.5015,5.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.89,8.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.301,8.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.9,8.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.89,10.5
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.43,10.5
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.2,10.5
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.612,10.5
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.732,10.5
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.8618,10.5
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.63,10.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.25,10.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.6,10.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.593,18.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.547,18.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.6455,15.5
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.952,15.5
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.175,15.5
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.75,15.5
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.38,15.5
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.965,15.5
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.051888,12.4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.31,12.4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.15,12.4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.255,12.4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.351,12.4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.1615,12.4
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.58,15.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.745,15.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.576,15.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.517,15.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.525,15.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.26,7.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.651118,7.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.58,4.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.85,4.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.855,4.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.6,4.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.695,12.9
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.56,12.9
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.12,17.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.921,14.7
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.39,14.7
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.73,21.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.7,14.7
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.452,14.7
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.43,14.7
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.72,6.4
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.975,6.4
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.93,6.4
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.315,3.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.47,16.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.185,16.7
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.05,16.7
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.131,16.7
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.7,6.8
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.52,6.8
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.621,6.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.67,4.6
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.652,4.6
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.66,25.5
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.5675,25.5
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4725,25.5
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.38,27.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.381,6.3
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.6075,6.3
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.12,6.3
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.802,6.3
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.55,6.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.35,3.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.858,10.4
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.593,10.4
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.64,10.4
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.961,10.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.535,3.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.57,10.5
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.345,5.7
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.9,9.4
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.65,9.4
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.48,12.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,5.2,6.3
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.95,4.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.225,10.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.025,16.5
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.622,9.5
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.825,9.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.475,7.9
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.05,7.9
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.16,9.7
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.05,9.7
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.275,9.7
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.64,23.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,23.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.825,23.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.8,17.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.221,17.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.8,17.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.823,17.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,17.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.365,11.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.045,11.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.22,13.8
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.095,13.4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.02,13.4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.642,25.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.84,16.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.65,10.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.38,10.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.25,10.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.731,10.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.465,14.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5185,14.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.665,6.4
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.692,5.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.305,4.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.1,5.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.573,5.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.06,10.8
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.805,12.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.682,12.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.51,12.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.535,14.8
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.088,14.7
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.18,14.7
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.63,14.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.677,7.7
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.67,7.7
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.32,7.7
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.816,8.4
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.35,1.6
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.62,1.6
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.76,1.6
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3,10.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.545,14.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.8,8.7
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0915,8.7
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.14,17.9
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.95,17.9
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.171,17.9
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.425,17.9
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.116,17.9
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.03,3.6
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9,6.7
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.62,6.7
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.922,6.7
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.077,6.7
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8,6.7
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.805,6.7
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.665,20.6
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.607,20.6
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5155,20.6
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.5095,20.6
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.66,20.6
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.932,23.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5661,23.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.57,23.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.875,23.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.81,23.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.585,24.7
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.348,24.7
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.627,24.7
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.76,24.7
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.621,21.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.612,22.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.84,12.4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.945,12.4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.856,14.3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.705,16.1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.818,16.1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.852,16.1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.5305,25.9
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.092,27.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.975,18.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.805,18.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.77,18.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.425,7.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.94,19.6
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.437,19.6
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.66,19.6
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.325,7.5
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.31,7.5
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.864,7.5
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.291,7.5
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.75,7.5
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.2,7.5
