Rooms,Price,Regionname,Distance
3,600000.0,Northern Metropolitan,11.2
3,595000.0,Northern Metropolitan,11.2
3,525000.0,Northern Metropolitan,11.2
3,847000.0,Northern Metropolitan,11.2
6,990000.0,Northern Metropolitan,16.1
3,645000.0,Northern Metropolitan,16.1
3,880000.0,Northern Metropolitan,16.1
2,695000.0,Northern Metropolitan,16.1
3,630000.0,Northern Metropolitan,20.4
2,500000.0,Northern Metropolitan,11.2
3,1210000.0,Southern Metropolitan,13.8
3,1910000.0,Southern Metropolitan,13.8
3,1140000.0,Southern Metropolitan,13.8
1,395000.0,Southern Metropolitan,5.3
3,1000000.0,Southern Metropolitan,5.3
2,450000.0,Southern Metropolitan,5.3
4,2900000.0,Southern Metropolitan,5.3
2,820000.0,Southern Metropolitan,5.3
2,450000.0,Southern Metropolitan,5.3
3,790000.0,Eastern Metropolitan,8.8
2,780000.0,Eastern Metropolitan,8.8
3,726500.0,Eastern Metropolitan,8.8
3,710000.0,Eastern Metropolitan,8.8
2,645000.0,Southern Metropolitan,16.0
5,650500.0,Western Metropolitan,18.0
3,471000.0,Western Metropolitan,18.4
3,683000.0,Western Metropolitan,18.4
3,440000.0,Western Metropolitan,18.4
3,750000.0,Southern Metropolitan,12.3
4,650000.0,Northern Metropolitan,14.0
2,390000.0,Northern Metropolitan,14.0
3,506000.0,Western Metropolitan,15.5
3,810000.0,Western Metropolitan,15.5
3,735000.0,Western Metropolitan,15.5
3,595000.0,Western Metropolitan,15.5
3,605000.0,Western Metropolitan,15.5
2,520000.0,Western Metropolitan,11.7
4,640000.0,Western Metropolitan,15.5
3,967000.0,Northern Metropolitan,3.4
2,850000.0,Northern Metropolitan,3.4
1,500000.0,Northern Metropolitan,3.4
2,535000.0,Northern Metropolitan,3.4
2,758000.0,Southern Metropolitan,5.4
3,975000.0,Southern Metropolitan,5.4
2,862000.0,Southern Metropolitan,7.3
4,965000.0,South-Eastern Metropolitan,25.2
4,761000.0,South-Eastern Metropolitan,25.2
3,520000.0,Western Metropolitan,14.0
3,530000.0,Western Metropolitan,14.0
3,1020000.0,Western Metropolitan,6.4
1,210000.0,Western Metropolitan,6.4
4,750000.0,Northern Metropolitan,16.3
3,635000.0,Northern Metropolitan,16.3
2,410000.0,Northern Metropolitan,16.3
5,675000.0,Northern Metropolitan,16.3
5,880000.0,Eastern Metropolitan,14.6
3,640000.0,Northern Metropolitan,12.7
1,280000.0,Western Metropolitan,6.4
2,520000.0,Western Metropolitan,6.4
3,895000.0,Western Metropolitan,6.4
3,660000.0,Western Metropolitan,6.4
3,2110000.0,Southern Metropolitan,8.4
3,1050000.0,Western Metropolitan,4.3
3,365000.0,Western Victoria,29.8
2,705000.0,South-Eastern Metropolitan,20.0
4,670000.0,Northern Metropolitan,25.9
4,520500.0,Northern Metropolitan,25.9
2,460000.0,Northern Metropolitan,17.9
3,610000.0,Northern Metropolitan,17.9
3,950000.0,Eastern Metropolitan,17.2
3,715000.0,Eastern Metropolitan,17.2
3,970000.0,Eastern Metropolitan,17.2
5,2200000.0,Eastern Metropolitan,10.2
4,2320000.0,Eastern Metropolitan,10.2
4,2752000.0,Eastern Metropolitan,10.2
3,655000.0,Eastern Metropolitan,16.2
3,960000.0,Eastern Metropolitan,16.2
4,1810000.0,Western Metropolitan,6.2
2,1020000.0,Western Metropolitan,6.2
2,1250000.0,Western Metropolitan,6.2
3,1175000.0,Southern Metropolitan,14.3
4,800000.0,South-Eastern Metropolitan,21.5
4,1225000.0,South-Eastern Metropolitan,21.5
6,1200000.0,Eastern Metropolitan,14.2
3,1205000.0,Eastern Metropolitan,14.2
4,1720000.0,Eastern Metropolitan,14.2
5,1600000.0,Eastern Metropolitan,14.2
3,944000.0,Eastern Metropolitan,14.2
3,1385000.0,Eastern Metropolitan,14.2
3,1280000.0,Eastern Metropolitan,14.2
3,2000000.0,Eastern Metropolitan,14.2
2,710000.0,Western Metropolitan,6.2
2,335000.0,Western Metropolitan,6.2
3,1330000.0,Western Metropolitan,6.2
2,466500.0,South-Eastern Metropolitan,22.7
2,550000.0,Northern Metropolitan,1.8
2,962000.0,Northern Metropolitan,1.8
2,936000.0,Northern Metropolitan,1.8
2,580000.0,Northern Metropolitan,1.8
4,1900000.0,Northern Metropolitan,5.3
3,1605000.0,Northern Metropolitan,5.3
3,1415000.0,Northern Metropolitan,5.3
2,390000.0,Northern Metropolitan,5.3
2,637000.0,Eastern Metropolitan,15.4
4,1100000.0,Eastern Metropolitan,15.4
3,926000.0,Eastern Metropolitan,15.4
2,610000.0,Northern Metropolitan,11.2
3,700000.0,Northern Metropolitan,11.2
5,1525000.0,Southern Metropolitan,12.3
6,1900000.0,Southern Metropolitan,12.3
1,454000.0,Southern Metropolitan,11.4
2,562000.0,Southern Metropolitan,11.4
3,1000000.0,South-Eastern Metropolitan,21.5
3,985000.0,South-Eastern Metropolitan,21.5
3,820000.0,South-Eastern Metropolitan,21.5
3,870000.0,Northern Metropolitan,8.5
3,800000.0,Northern Metropolitan,8.5
5,1501000.0,Northern Metropolitan,8.5
3,1663000.0,Northern Metropolitan,8.5
4,780000.0,Northern Metropolitan,8.5
5,660000.0,Western Metropolitan,14.7
4,663500.0,Western Metropolitan,14.7
3,1631000.0,Southern Metropolitan,3.5
3,1665000.0,Southern Metropolitan,3.5
4,2450000.0,Southern Metropolitan,3.5
1,399000.0,Southern Metropolitan,4.6
2,1240000.0,Southern Metropolitan,4.6
3,727500.0,Northern Metropolitan,8.4
3,965000.0,Northern Metropolitan,8.4
2,2530000.0,Northern Metropolitan,3.5
3,1930000.0,Northern Metropolitan,3.5
3,840000.0,Northern Metropolitan,12.0
2,560000.0,Northern Metropolitan,12.0
4,900000.0,Northern Metropolitan,12.0
3,680500.0,Northern Metropolitan,12.0
4,902000.0,Northern Metropolitan,12.0
3,825000.0,Northern Metropolitan,12.0
3,801000.0,Northern Metropolitan,12.0
2,668500.0,Northern Metropolitan,12.0
2,1165000.0,Northern Metropolitan,2.4
1,390000.0,Northern Metropolitan,2.4
2,890500.0,Northern Metropolitan,2.4
3,1310000.0,Northern Metropolitan,2.4
1,458000.0,Northern Metropolitan,2.4
2,1442000.0,Northern Metropolitan,2.4
4,2200000.0,Northern Metropolitan,2.4
3,750000.0,Eastern Metropolitan,19.9
2,560000.0,Eastern Metropolitan,21.3
2,340000.0,Western Metropolitan,23.8
3,1101000.0,Eastern Metropolitan,8.9
5,870000.0,South-Eastern Metropolitan,23.5
3,420000.0,Northern Metropolitan,20.6
2,643500.0,Southern Metropolitan,15.2
3,625000.0,Western Metropolitan,15.5
4,1090000.0,Western Metropolitan,11.0
2,455000.0,Western Metropolitan,11.0
2,750000.0,Western Metropolitan,5.1
2,850000.0,Western Metropolitan,5.1
2,1030000.0,Southern Metropolitan,1.9
4,600000.0,Northern Metropolitan,20.5
3,386000.0,Northern Metropolitan,20.5
2,857000.0,Southern Metropolitan,2.7
2,1160000.0,Southern Metropolitan,2.7
3,1235000.0,Southern Metropolitan,2.7
3,752500.0,South-Eastern Metropolitan,20.8
3,565000.0,Western Metropolitan,14.0
3,500000.0,Western Metropolitan,14.0
3,610000.0,Western Metropolitan,14.0
2,445000.0,Western Metropolitan,14.0
4,801000.0,Eastern Metropolitan,16.1
1,350000.0,Southern Metropolitan,5.0
2,525000.0,Southern Metropolitan,5.0
1,517500.0,Southern Metropolitan,5.0
2,365000.0,Southern Metropolitan,5.0
2,460000.0,Southern Metropolitan,5.0
4,1725000.0,Western Metropolitan,8.2
2,646000.0,Western Metropolitan,8.2
4,1190000.0,Western Metropolitan,8.2
2,635500.0,Western Metropolitan,8.2
3,525000.0,Western Metropolitan,10.5
3,780000.0,Western Metropolitan,10.5
4,765000.0,Western Metropolitan,10.5
4,1420000.0,Southern Metropolitan,10.2
3,2100000.0,Southern Metropolitan,10.2
3,1385000.0,Southern Metropolitan,10.2
2,417000.0,Western Metropolitan,18.0
4,810000.0,Western Metropolitan,18.4
3,451500.0,Western Metropolitan,18.4
3,526000.0,Western Metropolitan,18.4
4,605500.0,Western Metropolitan,18.0
3,500000.0,Western Metropolitan,15.5
3,427500.0,Western Metropolitan,15.5
5,1705000.0,Eastern Metropolitan,12.4
3,551200.0,Eastern Metropolitan,27.0
3,542000.0,Northern Metropolitan,15.3
4,2070000.0,Northern Metropolitan,7.0
6,2800000.0,Southern Metropolitan,4.1
2,385000.0,Western Metropolitan,18.4
3,500000.0,Western Metropolitan,12.9
4,821000.0,Western Metropolitan,12.9
3,917000.0,Eastern Metropolitan,17.2
4,1115000.0,Eastern Metropolitan,8.9
3,905000.0,Eastern Metropolitan,8.9
2,450000.0,Eastern Metropolitan,14.7
3,1015000.0,Eastern Metropolitan,14.7
3,510000.0,Western Metropolitan,14.7
4,645000.0,Western Metropolitan,14.7
3,427000.0,Western Metropolitan,14.7
3,600000.0,Western Metropolitan,14.7
2,355000.0,Western Metropolitan,14.7
3,845000.0,Western Metropolitan,6.4
2,876000.0,Western Metropolitan,6.4
3,578000.0,Northern Metropolitan,16.5
4,510000.0,Western Metropolitan,17.6
2,390000.0,Northern Metropolitan,25.5
4,525000.0,Northern Metropolitan,25.5
3,480000.0,Western Metropolitan,27.2
3,471100.0,Western Metropolitan,27.2
4,1000000.0,Western Metropolitan,6.3
3,1240000.0,Western Metropolitan,6.3
3,1115000.0,Western Metropolitan,6.3
3,750000.0,Western Metropolitan,10.4
3,685000.0,Western Metropolitan,10.4
2,520000.0,Northern Metropolitan,5.7
2,1015000.0,Western Metropolitan,4.3
4,1450000.0,Southern Metropolitan,10.2
3,800000.0,South-Eastern Metropolitan,21.5
4,1034000.0,South-Eastern Metropolitan,21.5
3,1410000.0,Southern Metropolitan,7.9
3,1500000.0,Southern Metropolitan,7.9
4,2740000.0,Southern Metropolitan,9.7
2,815000.0,Southern Metropolitan,9.7
2,580000.0,Eastern Metropolitan,23.2
3,618000.0,Eastern Metropolitan,23.2
2,830000.0,Southern Metropolitan,17.3
4,1400000.0,Southern Metropolitan,17.3
4,1200000.0,Southern Metropolitan,17.3
3,1400000.0,Southern Metropolitan,17.3
4,2305000.0,Southern Metropolitan,17.3
3,1710000.0,Southern Metropolitan,11.4
3,1380000.0,Southern Metropolitan,11.4
3,1280000.0,Southern Metropolitan,11.4
4,1900000.0,Southern Metropolitan,11.4
5,2645000.0,Southern Metropolitan,11.4
3,892500.0,Southern Metropolitan,13.8
3,1235000.0,Southern Metropolitan,13.8
4,1145000.0,Southern Metropolitan,13.8
3,1000000.0,Southern Metropolitan,13.8
4,1205000.0,Southern Metropolitan,13.8
4,900000.0,Southern Metropolitan,13.8
4,1000000.0,Southern Metropolitan,13.8
4,1345000.0,Southern Metropolitan,13.8
4,1260000.0,Southern Metropolitan,13.8
3,1125000.0,Southern Metropolitan,13.8
2,842000.0,Southern Metropolitan,17.3
2,689000.0,Eastern Metropolitan,13.4
3,890000.0,Eastern Metropolitan,13.4
3,860000.0,Eastern Metropolitan,13.4
4,980000.0,Eastern Metropolitan,13.4
2,765000.0,Western Metropolitan,8.6
2,800000.0,Western Metropolitan,8.6
2,630000.0,Eastern Metropolitan,16.1
2,1086000.0,Southern Metropolitan,10.5
4,1550000.0,Southern Metropolitan,10.3
4,2800000.0,Southern Metropolitan,10.3
2,850000.0,Northern Metropolitan,5.2
2,880000.0,Northern Metropolitan,5.2
3,1100000.0,Northern Metropolitan,5.2
2,700000.0,Northern Metropolitan,5.2
2,705000.0,Northern Metropolitan,5.2
2,640000.0,Northern Metropolitan,5.2
4,1450000.0,Northern Metropolitan,5.2
2,1100000.0,Northern Metropolitan,5.2
3,880000.0,Northern Metropolitan,5.2
2,502000.0,Northern Metropolitan,5.2
2,475000.0,Northern Metropolitan,5.2
4,1220000.0,Eastern Metropolitan,10.8
4,1300000.0,Eastern Metropolitan,10.8
4,1241000.0,Eastern Metropolitan,10.8
4,800500.0,Northern Metropolitan,12.1
3,730000.0,Northern Metropolitan,12.1
3,631000.0,Northern Metropolitan,12.1
4,1300000.0,Northern Metropolitan,12.1
3,1195000.0,Southern Metropolitan,10.4
3,860000.0,Southern Metropolitan,10.4
3,900000.0,Eastern Metropolitan,14.7
3,1080000.0,Eastern Metropolitan,14.7
2,1100000.0,Southern Metropolitan,7.7
3,800000.0,Northern Metropolitan,1.6
2,710000.0,Northern Metropolitan,1.6
3,1650000.0,Northern Metropolitan,1.6
2,1500000.0,Northern Metropolitan,3.5
3,1100000.0,Southern Metropolitan,8.7
3,1250000.0,Southern Metropolitan,8.7
3,1175000.0,Southern Metropolitan,17.9
3,736000.0,Southern Metropolitan,17.9
3,1450000.0,South-Eastern Metropolitan,16.7
3,850000.0,South-Eastern Metropolitan,17.5
3,1580000.0,Northern Metropolitan,3.6
5,1250000.0,Northern Metropolitan,6.7
3,650000.0,Northern Metropolitan,6.7
3,930000.0,Northern Metropolitan,6.7
3,860000.0,Northern Metropolitan,6.7
3,777500.0,Northern Metropolitan,6.7
5,790000.0,Northern Metropolitan,6.7
3,560000.0,Northern Metropolitan,20.6
3,460000.0,Northern Metropolitan,20.6
4,506000.0,Northern Metropolitan,20.6
3,410000.0,Northern Metropolitan,20.6
3,535000.0,Northern Metropolitan,20.6
4,562000.0,Northern Metropolitan,20.6
3,780000.0,Eastern Metropolitan,23.0
4,600000.0,Northern Metropolitan,14.0
4,640000.0,South-Eastern Metropolitan,24.7
3,550000.0,Western Metropolitan,18.0
3,708000.0,South-Eastern Metropolitan,22.2
4,1550000.0,Eastern Metropolitan,12.4
2,745000.0,Eastern Metropolitan,14.3
4,1575000.0,Eastern Metropolitan,14.3
3,1146000.0,Eastern Metropolitan,14.3
3,515000.0,Northern Victoria,25.9
4,1560000.0,Eastern Metropolitan,8.9
3,840000.0,South-Eastern Metropolitan,27.0
4,870000.0,Eastern Metropolitan,18.0
4,820000.0,Eastern Metropolitan,18.0
1,420000.0,Southern Metropolitan,7.2
1,648500.0,Southern Metropolitan,7.2
2,985000.0,Southern Metropolitan,7.2
4,565000.0,Northern Metropolitan,19.6
2,485000.0,Western Metropolitan,7.5
4,2140000.0,Western Metropolitan,7.5
3,1170000.0,Western Metropolitan,7.5
3,1350000.0,Western Metropolitan,7.5
4,1900000.0,Western Metropolitan,7.5
4,1450000.0,Western Metropolitan,7.5
2,460000.0,Western Metropolitan,7.5
4,1510000.0,Northern Metropolitan,5.7
3,630000.0,Northern Metropolitan,13.1
2,950000.0,Northern Metropolitan,13.1
4,721000.0,Eastern Metropolitan,24.8
3,1252500.0,Northern Metropolitan,2.1
2,1540000.0,Northern Metropolitan,3.6
3,1757000.0,Northern Metropolitan,3.6
1,347000.0,Northern Metropolitan,3.4
3,755000.0,Eastern Metropolitan,15.4
3,598000.0,Western Metropolitan,12.9
1,377000.0,Southern Metropolitan,7.3
3,2301000.0,Southern Metropolitan,7.3
2,640000.0,Southern Metropolitan,7.3
3,1200000.0,Southern Metropolitan,7.3
3,2255000.0,Southern Metropolitan,7.3
4,1660000.0,Eastern Metropolitan,16.7
3,2080000.0,Eastern Metropolitan,16.7
4,1327000.0,Eastern Metropolitan,16.7
5,2121800.0,Eastern Metropolitan,16.7
5,1450000.0,Eastern Metropolitan,16.7
4,1185000.0,Eastern Metropolitan,16.7
3,750000.0,Northern Metropolitan,11.2
3,702500.0,Northern Metropolitan,11.2
3,580000.0,Northern Metropolitan,11.2
2,500000.0,Northern Metropolitan,11.2
4,670000.0,Northern Metropolitan,20.4
5,1730000.0,Northern Metropolitan,20.4
3,795000.0,Northern Metropolitan,11.2
3,757000.0,Northern Metropolitan,11.2
3,1230000.0,Southern Metropolitan,13.8
3,880000.0,Southern Metropolitan,13.8
3,1550000.0,Southern Metropolitan,13.8
3,1900000.0,Southern Metropolitan,13.8
4,1855000.0,Southern Metropolitan,13.8
2,650000.0,Southern Metropolitan,5.3
6,5000000.0,Southern Metropolitan,5.3
2,935000.0,Southern Metropolitan,5.3
3,2850000.0,Southern Metropolitan,6.2
4,918000.0,Eastern Metropolitan,21.3
3,810000.0,Eastern Metropolitan,8.8
2,650000.0,Eastern Metropolitan,8.8
2,675000.0,Eastern Metropolitan,8.8
3,690000.0,Eastern Metropolitan,8.8
3,1320000.0,Southern Metropolitan,16.0
2,820000.0,Southern Metropolitan,16.0
4,1350000.0,Western Metropolitan,18.0
4,590000.0,Western Metropolitan,18.4
3,1280000.0,Eastern Metropolitan,7.8
2,1060000.0,Eastern Metropolitan,7.8
3,835000.0,Eastern Metropolitan,7.8
5,1950000.0,Eastern Metropolitan,7.8
4,1800000.0,Eastern Metropolitan,7.8
3,479000.0,Northern Metropolitan,14.0
4,640000.0,Western Metropolitan,14.0
5,1360000.0,Western Metropolitan,14.5
3,720000.0,Western Metropolitan,15.5
2,750500.0,Western Metropolitan,11.7
5,770000.0,Western Metropolitan,10.4
4,1900000.0,Southern Metropolitan,5.4
4,1482000.0,Southern Metropolitan,5.4
4,2130000.0,Southern Metropolitan,7.3
4,1850000.0,Southern Metropolitan,7.3
4,880000.0,South-Eastern Metropolitan,25.2
6,620500.0,Western Metropolitan,14.0
3,900000.0,Western Metropolitan,6.4
3,1370000.0,Western Metropolitan,6.4
3,890000.0,Western Metropolitan,6.4
3,870500.0,Eastern Metropolitan,23.3
3,640000.0,Northern Metropolitan,16.3
3,650000.0,Northern Metropolitan,16.3
3,661100.0,Northern Metropolitan,16.3
3,658500.0,Eastern Metropolitan,14.6
2,468000.0,Western Metropolitan,6.4
3,785000.0,Western Metropolitan,6.4
4,2700000.0,Southern Metropolitan,5.9
2,781000.0,Southern Metropolitan,5.9
4,1700000.0,Southern Metropolitan,8.4
4,1750000.0,Southern Metropolitan,8.4
4,1160000.0,Southern Metropolitan,8.4
4,1320000.0,Western Metropolitan,4.3
2,1320000.0,Northern Metropolitan,0.0
3,753000.0,Northern Metropolitan,0.0
2,452000.0,Northern Metropolitan,0.0
4,1020000.0,South-Eastern Metropolitan,20.0
1,370000.0,South-Eastern Metropolitan,20.0
3,800000.0,South-Eastern Metropolitan,20.0
3,1160000.0,South-Eastern Metropolitan,20.0
3,890000.0,South-Eastern Metropolitan,20.0
3,507500.0,Northern Metropolitan,25.9
4,853000.0,Northern Metropolitan,25.9
3,533000.0,Northern Metropolitan,25.9
4,520000.0,Northern Metropolitan,25.9
3,546000.0,Northern Metropolitan,25.9
4,535000.0,Northern Metropolitan,25.9
3,522000.0,Northern Metropolitan,25.9
3,670500.0,Northern Metropolitan,17.9
4,710000.0,Northern Metropolitan,17.9
3,707000.0,Northern Metropolitan,17.9
2,450000.0,Northern Metropolitan,17.9
3,632000.0,Northern Metropolitan,17.9
3,690000.0,Northern Metropolitan,17.9
4,932000.0,Eastern Metropolitan,17.2
3,900000.0,Eastern Metropolitan,16.2
2,830000.0,Western Metropolitan,6.2
3,1475000.0,Western Metropolitan,6.2
4,2000000.0,Western Metropolitan,6.2
4,1300000.0,Western Metropolitan,6.2
3,1200000.0,Southern Metropolitan,14.3
3,1100000.0,Southern Metropolitan,14.3
5,1270000.0,Eastern Metropolitan,14.2
3,1210500.0,Eastern Metropolitan,14.2
4,1200000.0,Eastern Metropolitan,14.2
5,1420000.0,Eastern Metropolitan,14.2
4,1235000.0,Eastern Metropolitan,14.2
4,898000.0,South-Eastern Metropolitan,18.8
3,857000.0,South-Eastern Metropolitan,18.8
3,570000.0,Southern Metropolitan,10.1
2,620000.0,Southern Metropolitan,10.1
3,915000.0,Western Metropolitan,6.2
3,1185000.0,Western Metropolitan,10.4
3,1050000.0,Northern Metropolitan,1.8
2,540000.0,Northern Metropolitan,5.3
3,1500000.0,Northern Metropolitan,5.3
4,2405500.0,Northern Metropolitan,5.3
3,750000.0,Eastern Metropolitan,15.4
3,950000.0,Southern Metropolitan,12.3
4,990000.0,Southern Metropolitan,12.3
4,1180000.0,Southern Metropolitan,12.3
2,670000.0,South-Eastern Metropolitan,15.5
4,2475000.0,Southern Metropolitan,11.4
4,1366000.0,Southern Metropolitan,11.4
2,790000.0,Southern Metropolitan,11.4
4,1170000.0,South-Eastern Metropolitan,21.5
2,487000.0,South-Eastern Metropolitan,21.5
3,860000.0,Northern Metropolitan,8.5
2,558000.0,Northern Metropolitan,8.5
3,770000.0,Northern Metropolitan,8.5
3,640000.0,Western Metropolitan,14.7
3,715000.0,Western Metropolitan,14.7
3,1660000.0,Southern Metropolitan,3.5
2,512500.0,Southern Metropolitan,4.6
2,1560000.0,Southern Metropolitan,4.6
4,1935000.0,Southern Metropolitan,4.6
2,1592500.0,Southern Metropolitan,4.6
3,1700000.0,Southern Metropolitan,4.6
2,975000.0,Northern Metropolitan,8.4
3,695000.0,Northern Metropolitan,8.4
4,1262500.0,Northern Metropolitan,8.4
3,895000.0,Northern Metropolitan,12.0
3,710000.0,Northern Metropolitan,12.0
3,675000.0,Northern Metropolitan,12.0
2,522000.0,Northern Metropolitan,12.0
3,681000.0,Northern Metropolitan,12.0
3,970000.0,Northern Metropolitan,12.0
3,1760000.0,Northern Metropolitan,2.4
2,917500.0,Northern Metropolitan,2.4
3,1500000.0,Northern Metropolitan,2.4
1,455000.0,Northern Metropolitan,2.4
5,1380000.0,Eastern Metropolitan,8.9
5,640000.0,Northern Metropolitan,20.6
3,547000.0,Northern Metropolitan,20.6
4,1340000.0,Western Metropolitan,5.1
2,2600000.0,Southern Metropolitan,1.9
2,875000.0,Southern Metropolitan,1.9
4,1200000.0,Southern Metropolitan,1.9
2,698500.0,Southern Metropolitan,1.9
3,1465000.0,Southern Metropolitan,1.9
3,647500.0,Northern Metropolitan,20.5
4,572000.0,Northern Metropolitan,20.5
4,645000.0,Northern Metropolitan,20.5
2,570000.0,Southern Metropolitan,2.7
4,2700000.0,Southern Metropolitan,2.7
4,2100000.0,Southern Metropolitan,2.7
3,3875000.0,Southern Metropolitan,2.7
3,1600000.0,Southern Metropolitan,5.0
2,520000.0,Southern Metropolitan,5.0
1,441000.0,Southern Metropolitan,5.0
3,1500000.0,Western Metropolitan,8.2
3,700000.0,Western Metropolitan,10.5
4,760000.0,Western Metropolitan,10.5
4,735000.0,Western Metropolitan,10.5
3,620000.0,Western Metropolitan,10.5
3,683000.0,Southern Metropolitan,10.2
5,3100000.0,Southern Metropolitan,10.2
3,1600000.0,Southern Metropolitan,10.2
5,2425000.0,Southern Metropolitan,10.2
2,1000000.0,Southern Metropolitan,10.2
4,2200000.0,Southern Metropolitan,10.2
4,655000.0,Western Metropolitan,18.0
2,405000.0,Western Metropolitan,18.0
3,550000.0,Western Metropolitan,18.4
4,570000.0,Western Metropolitan,18.4
3,413500.0,Western Metropolitan,18.4
3,620000.0,Western Metropolitan,15.5
4,780000.0,Western Metropolitan,15.5
3,621000.0,Western Metropolitan,15.5
4,1810000.0,Eastern Metropolitan,15.5
4,1140000.0,Eastern Metropolitan,12.4
4,1020000.0,Eastern Metropolitan,12.4
4,1500000.0,Eastern Metropolitan,12.4
4,950000.0,Eastern Metropolitan,12.4
4,770000.0,Northern Metropolitan,15.3
4,1410000.0,Northern Metropolitan,7.0
2,830000.0,Northern Metropolitan,7.0
3,875000.0,Northern Metropolitan,7.0
